match,x,y,time_s,lifetime_s,ward_type,side
8548606633,92.30000000000001,58.5,-34.0,420.0,sen,dire
8548606633,62.3,63.5,151.0,18.0,sen,dire
8548606633,78.0,57.900000000000006,-54.0,361.0,obs,dire
8548606633,62.599999999999994,63.5,109.0,27.0,sen,dire
8548606633,62.7,63.2,261.0,20.0,sen,dire
8548606633,53.099999999999994,94.30000000000001,-10.0,361.0,obs,dire
8548606633,30.5,102.19999999999999,28.0,15.0,sen,dire
8548606633,33.400000000000006,106.1,171.0,420.0,sen,dire
8532434830,60.0,65.80000000000001,-18.0,420.0,sen,dire
8532434830,29.599999999999994,96.6,100.0,420.0,sen,dire
8532434830,34.5,73.19999999999999,221.0,12.0,sen,dire
8532434830,78.0,57.8,-58.0,361.0,obs,dire
8532434830,61.7,55.8,153.0,77.0,sen,dire
8532434830,94.0,27.099999999999994,34.0,34.0,sen,dire
8524964454,73.69999999999999,29.400000000000006,-25.0,337.0,obs,dire
8524964454,59.7,61.2,49.0,111.0,sen,dire
8524964454,104.1,35.5,74.0,104.0,sen,dire
8524964454,97.4,33.0,188.0,420.0,sen,dire
8524964454,78.0,58.0,-54.0,360.0,obs,dire
8524964454,61.099999999999994,62.3,251.0,420.0,sen,dire
8524964454,26.400000000000006,98.19999999999999,58.0,4.0,sen,dire
8524964454,28.700000000000003,98.19999999999999,116.0,163.0,sen,dire
8524964454,28.599999999999994,98.1,292.0,225.0,sen,dire
8451547891,104.30000000000001,36.8,134.0,8.0,sen,dire
8451547891,57.8,57.8,137.0,83.0,sen,dire
8451547891,60.8,51.3,-52.0,138.0,obs,dire
8451547891,78.4,38.3,-54.0,360.0,obs,dire
8451547891,19.099999999999994,99.30000000000001,33.0,75.0,sen,dire
8451547891,19.799999999999997,96.9,129.0,61.0,sen,dire
8451671758,65.1,32.599999999999994,-39.0,360.0,obs,dire
8451671758,24.099999999999994,94.19999999999999,31.0,65.0,sen,dire
8451671758,62.5,63.3,51.0,109.0,sen,dire
8451671758,23.700000000000003,92.9,117.0,11.0,sen,dire
8451671758,60.2,46.8,-33.0,360.0,obs,dire
8451671758,63.099999999999994,63.7,-36.0,65.0,sen,dire
8598861477,28.599999999999994,97.5,63.0,420.0,sen,dire
8598861477,54.5,66.19999999999999,148.0,420.0,sen,dire
8598861477,57.3,76.6,-26.0,360.0,obs,dire
8598861477,82.69999999999999,49.2,-49.0,60.0,obs,dire
8598861477,103.69999999999999,24.0,32.0,29.0,sen,dire
8598861477,109.4,32.599999999999994,68.0,223.0,sen,dire
8446311725,62.599999999999994,63.3,73.0,269.0,sen,dire
8446311725,106.69999999999999,34.8,251.0,257.0,sen,dire
8446311725,73.4,61.099999999999994,191.0,360.0,obs,dire
8446311725,60.3,59.8,274.0,3.0,sen,dire
8446311725,49.2,97.0,12.0,360.0,obs,dire
8446311725,19.900000000000006,97.0,61.0,61.0,sen,dire
8446311725,18.900000000000006,92.69999999999999,133.0,106.0,sen,dire
8446311725,18.400000000000006,95.19999999999999,260.0,421.0,sen,dire
8460164236,62.8,63.900000000000006,-14.0,157.0,sen,dire
8460164236,104.1,36.400000000000006,62.0,178.0,sen,dire
8460164236,75.5,31.900000000000006,231.0,420.0,sen,dire
8460164236,104.6,35.5,261.0,148.0,sen,dire
8460164236,67.19999999999999,50.2,-32.0,360.0,obs,dire
8460164236,61.7,63.2,291.0,279.0,sen,dire
8460164236,53.8,85.69999999999999,-27.0,360.0,obs,dire
8460164236,33.900000000000006,106.19999999999999,144.0,52.0,sen,dire
8460164236,62.8,63.599999999999994,201.0,25.0,sen,dire
8456886907,62.599999999999994,63.8,-15.0,421.0,sen,dire
8456886907,34.400000000000006,106.19999999999999,66.0,420.0,sen,dire
8456886907,28.599999999999994,93.1,167.0,367.0,sen,dire
8456886907,78.19999999999999,57.7,-54.0,361.0,obs,dire
8456886907,78.30000000000001,38.400000000000006,-27.0,360.0,obs,dire
8456886907,103.80000000000001,34.3,51.0,29.0,sen,dire
8515218704,23.400000000000006,100.19999999999999,26.0,420.0,sen,dire
8515218704,62.8,63.2,104.0,420.0,sen,dire
8515218704,46.3,65.9,-55.0,360.0,obs,dire
8515218704,58.7,59.3,217.0,132.0,sen,dire
8515218704,77.5,24.299999999999997,-43.0,360.0,obs,dire
8515218704,108.30000000000001,27.900000000000006,24.0,114.0,sen,dire
8515218704,107.5,29.400000000000006,190.0,420.0,sen,dire
8602105739,34.900000000000006,99.1,84.0,420.0,sen,dire
8602105739,60.8,61.0,113.0,68.0,sen,dire
8602105739,77.80000000000001,57.7,-46.0,360.0,obs,dire
8602105739,62.400000000000006,63.3,244.0,121.0,sen,dire
8602105739,76.6,25.599999999999994,-17.0,361.0,obs,dire
8602105739,94.0,27.200000000000003,44.0,70.0,sen,dire
8458460625,59.5,60.8,40.0,95.0,sen,dire
8458460625,29.5,95.6,80.0,421.0,sen,dire
8458460625,34.3,106.19999999999999,258.0,420.0,sen,dire
8458460625,60.900000000000006,74.80000000000001,-31.0,360.0,obs,dire
8458460625,62.7,62.8,201.0,420.0,sen,dire
8458460625,88.4,32.3,-31.0,360.0,obs,dire
8458460625,95.0,25.900000000000006,18.0,138.0,sen,dire
