match_id,time,mins,side,x,y,team_diff,window,state
8447613945,306.0,5.1,dire,72.6,97.0,114.8,0,adv
8447613945,369.0,6.15,dire,76.9,51.69999999999999,-226.3,0,adv
8447613945,701.0,11.683333333333334,dire,72.7,97.0,-456.41666666666663,1,adv
8447613945,812.0,13.533333333333333,dire,53.5,67.1,545.2666666666667,1,adv
8447613945,1583.0,26.383333333333333,dire,60.599999999999994,61.599999999999994,1920.3166666666666,2,adv
8447613945,358.0,5.966666666666667,dire,100.8,44.599999999999994,-164.26666666666665,0,adv
8447613945,766.0,12.766666666666667,dire,49.30000000000001,117.4,266.7333333333333,1,adv
8447613945,967.0,16.116666666666667,dire,94.0,7.300000000000011,154.38333333333333,1,adv
8447613945,1035.0,17.25,dire,105.2,51.599999999999994,1026.75,1,adv
8447613945,1234.0,20.566666666666666,dire,78.9,74.2,1324.1,1,adv
8447613945,1336.0,22.266666666666666,dire,4.800000000000011,124.2,2488.733333333333,1,adv
8447613945,1477.0,24.616666666666667,dire,77.3,28.900000000000006,2467.6666666666665,1,adv
8447613945,1709.0,28.483333333333334,dire,87.2,54.19999999999999,1292.6333333333334,2,adv
8447613945,1846.0,30.766666666666666,dire,38.80000000000001,63.900000000000006,-163.56666666666666,2,even
8447613945,2117.0,35.28333333333333,dire,5.5,122.4,1928.1333333333334,2,adv
8447613945,2251.0,37.516666666666666,dire,75.2,49.30000000000001,-85.0,2,adv
8447613945,2392.0,39.86666666666667,dire,54.80000000000001,67.0,-1012.9333333333333,2,even
8447613945,2506.0,41.766666666666666,dire,3.0,75.1,-2690.9666666666667,3,disadv
8447613945,2542.0,42.36666666666667,dire,75.0,78.2,-199.2333333333333,3,disadv
8447613945,2774.0,46.233333333333334,dire,55.099999999999994,35.099999999999994,4670.7,3,even
8447613945,2800.0,46.666666666666664,dire,96.6,70.9,4477.0,3,even
8447613945,2997.0,49.95,dire,62.599999999999994,81.0,1329.85,3,disadv
8447613945,3224.0,53.733333333333334,dire,73.3,96.7,5683.8,3,adv
8447613945,3318.0,55.3,dire,55.0,34.900000000000006,2530.7,3,disadv
8447613945,3592.0,59.86666666666667,dire,90.0,56.400000000000006,4568.933333333333,3,even
8449030528,421.0,7.016666666666667,dire,67.4,53.400000000000006,-948.4,0,even
8449030528,353.0,5.883333333333334,dire,41.30000000000001,74.1,-1215.85,0,even
8449030528,1050.0,17.5,dire,91.5,2.5999999999999943,-2605.5,1,even
8449030528,1495.0,24.916666666666668,dire,119.8,37.19999999999999,2732.0,1,adv
8449030528,1645.0,27.416666666666668,dire,124.7,72.2,532.25,2,adv
8449030528,342.0,5.7,dire,114.7,41.099999999999994,-1221.9,0,disadv
8449030528,760.0,12.666666666666666,dire,28.0,77.9,-1614.6666666666667,1,adv
8449030528,811.0,13.516666666666667,dire,88.9,32.19999999999999,-1720.85,1,even
8449030528,946.0,15.766666666666667,dire,75.3,49.099999999999994,-1792.7333333333333,1,even
8449030528,1047.0,17.45,dire,-2.0,111.3,-2472.85,1,even
8449030528,1273.0,21.216666666666665,dire,47.400000000000006,71.2,-1827.35,1,even
8449030528,1641.0,27.35,dire,97.4,70.8,519.25,2,adv
8449030528,1775.0,29.583333333333332,dire,72.1,67.0,149.5,2,adv
8449030528,1952.0,32.53333333333333,dire,45.0,107.0,-1058.5333333333333,2,even
8449030528,2114.0,35.233333333333334,dire,11.0,124.3,-734.7333333333333,2,even
8449030528,2133.0,35.55,dire,119.3,37.19999999999999,-806.3,2,even
8449030528,2286.0,38.1,dire,96.7,70.8,-551.4,2,even
8449030528,2540.0,42.333333333333336,dire,65.1,83.1,784.6666666666666,3,disadv
8449030528,2562.0,42.7,dire,42.30000000000001,118.8,556.6,3,disadv
8449030528,2809.0,46.81666666666667,dire,73.8,107.2,5439.866666666667,3,adv
8449030528,2911.0,48.516666666666666,dire,73.2,97.1,7251.066666666667,3,adv
8449030528,3073.0,51.21666666666667,dire,54.099999999999994,67.0,5444.9,3,adv
8449030528,3251.0,54.18333333333333,dire,72.7,107.1,5269.566666666667,3,adv
8449030528,3349.0,55.81666666666667,dire,75.6,42.099999999999994,5137.266666666666,3,even
8449030528,3360.0,56.0,dire,71.9,51.900000000000006,5380.0,3,adv
8449030528,3523.0,58.71666666666667,dire,54.69999999999999,35.099999999999994,3873.7833333333333,3,even
8461613337,373.0,6.216666666666667,dire,54.80000000000001,66.9,-1143.95,0,even
8461613337,341.0,5.683333333333334,dire,25.5,79.7,-871.7166666666667,0,adv
8461613337,1163.0,19.383333333333333,dire,60.599999999999994,95.3,-9205.5,1,disadv
8461613337,1741.0,29.016666666666666,dire,71.3,72.4,-13349.433333333332,2,disadv
8461613337,310.0,5.166666666666667,dire,117.1,11.300000000000011,-642.8333333333334,0,adv
8461613337,491.0,8.183333333333334,dire,73.8,32.5,-2351.3166666666666,0,disadv
8461613337,727.0,12.116666666666667,dire,58.30000000000001,59.19999999999999,-3284.35,1,even
8461613337,780.0,13.0,dire,3.0999999999999943,75.0,-3817.0,1,even
8461613337,914.0,15.233333333333333,dire,81.0,35.400000000000006,-5957.6,1,disadv
8461613337,1163.0,19.383333333333333,dire,126.4,12.800000000000011,-9205.5,1,disadv
8461613337,1318.0,21.966666666666665,dire,15.400000000000006,102.7,-10199.633333333333,1,disadv
8461613337,1451.0,24.183333333333334,dire,63.2,26.80000000000001,-11042.616666666667,1,disadv
8461613337,1748.0,29.133333333333333,dire,67.4,72.7,-13800.466666666667,2,disadv
8461613337,1929.0,32.15,dire,36.5,62.30000000000001,-18680.65,2,disadv
