match,x,y,time_s,lifetime_s,ward_type,side
8524526299,87.19999999999999,56.599999999999994,-2.0,420.0,sen,dire
8524526299,115.30000000000001,28.200000000000003,43.0,420.0,sen,dire
8524526299,93.6,27.099999999999994,122.0,268.0,sen,dire
8524526299,48.5,87.6,-7.0,360.0,obs,dire
8524526299,38.5,103.4,21.0,420.0,sen,dire
8524526299,24.799999999999997,94.30000000000001,112.0,43.0,sen,dire
8524526299,24.799999999999997,93.5,233.0,133.0,sen,dire
8524526299,60.5,70.5,-12.0,360.0,obs,dire
8524526299,59.0,62.400000000000006,177.0,420.0,sen,dire
8515438384,93.6,27.099999999999994,39.0,53.0,sen,dire
8515438384,92.80000000000001,24.599999999999994,124.0,168.0,sen,dire
8515438384,96.80000000000001,27.0,297.0,129.0,sen,dire
8515438384,54.400000000000006,30.099999999999994,-5.0,360.0,obs,dire
8515438384,71.4,30.799999999999997,25.0,420.0,sen,dire
8515438384,23.5,98.30000000000001,55.0,183.0,sen,dire
8515438384,34.2,106.1,101.0,420.0,sen,dire
8515438384,60.400000000000006,69.69999999999999,-24.0,360.0,obs,dire
8515438384,57.7,63.900000000000006,219.0,269.0,sen,dire
8550072085,64.6,46.099999999999994,-60.0,360.0,obs,dire
8550072085,93.9,27.099999999999994,56.0,12.0,sen,dire
8550072085,38.400000000000006,70.19999999999999,-45.0,,obs,dire
8550072085,38.5,103.5,21.0,420.0,sen,dire
8550072085,27.400000000000006,91.9,216.0,420.0,sen,dire
8550072085,57.599999999999994,62.099999999999994,157.0,420.0,sen,dire
8529399494,75.6,27.0,-7.0,360.0,obs,dire
8529399494,97.30000000000001,27.299999999999997,59.0,3.0,sen,dire
8529399494,92.9,24.799999999999997,134.0,76.0,sen,dire
8529399494,100.80000000000001,36.3,176.0,420.0,sen,dire
8529399494,68.4,55.5,24.0,342.0,sen,dire
8529399494,28.900000000000006,98.30000000000001,75.0,420.0,sen,dire
8529399494,51.2,64.30000000000001,-14.0,360.0,obs,dire
8511217827,49.599999999999994,95.30000000000001,-60.0,360.0,obs,dire
8511217827,93.69999999999999,27.200000000000003,86.0,40.0,sen,dire
8511217827,92.80000000000001,24.599999999999994,147.0,87.0,sen,dire
8511217827,34.8,73.4,-54.0,420.0,sen,dire
8511217827,28.900000000000006,98.30000000000001,113.0,286.0,sen,dire
8511217827,59.8,68.0,-59.0,361.0,obs,dire
8548193692,49.099999999999994,96.80000000000001,-20.0,360.0,obs,dire
8548193692,93.80000000000001,27.200000000000003,26.0,78.0,sen,dire
8548193692,93.0,22.200000000000003,121.0,48.0,sen,dire
8548193692,93.0,24.400000000000006,244.0,47.0,sen,dire
8548193692,34.5,106.1,153.0,420.0,sen,dire
8548193692,57.599999999999994,58.099999999999994,-19.0,292.0,obs,dire
8599269948,72.30000000000001,33.900000000000006,-40.0,360.0,obs,dire
8599269948,93.9,27.200000000000003,15.0,78.0,sen,dire
8599269948,93.0,22.200000000000003,103.0,72.0,sen,dire
8599269948,72.19999999999999,33.099999999999994,-19.0,420.0,sen,dire
8599269948,34.8,105.9,150.0,26.0,sen,dire
8599269948,53.2,66.30000000000001,254.0,420.0,sen,dire
8599269948,59.0,50.0,-22.0,360.0,obs,dire
8527386933,71.30000000000001,34.3,-15.0,360.0,obs,dire
8527386933,70.19999999999999,36.8,-7.0,354.0,sen,dire
8527386933,103.30000000000001,30.900000000000006,53.0,61.0,sen,dire
8527386933,100.69999999999999,36.2,144.0,321.0,sen,dire
8527386933,23.299999999999997,98.30000000000001,60.0,420.0,sen,dire
8527386933,56.7,63.3,100.0,420.0,sen,dire
8527386933,68.0,61.8,-24.0,360.0,obs,dire
