match,x,y,time_s,lifetime_s,ward_type,side
8524739657,54.400000000000006,30.200000000000003,-7.0,361.0,obs,dire
8524739657,93.0,24.099999999999994,24.0,151.0,sen,dire
8524739657,92.9,25.0,181.0,107.0,sen,dire
8524739657,34.0,106.0,115.0,420.0,sen,dire
8524739657,69.4,60.8,-18.0,360.0,obs,dire
8524739657,59.900000000000006,61.599999999999994,197.0,238.0,sen,dire
8582384052,81.80000000000001,45.8,-16.0,361.0,obs,dire
8582384052,24.599999999999994,94.0,57.0,421.0,sen,dire
8582384052,34.599999999999994,105.80000000000001,116.0,421.0,sen,dire
8582384052,66.80000000000001,62.0,-27.0,238.0,obs,dire
8582384052,61.400000000000006,60.5,289.0,4.0,sen,dire
8532090226,66.19999999999999,32.099999999999994,-14.0,360.0,obs,dire
8532090226,99.69999999999999,31.400000000000006,58.0,55.0,sen,dire
8532090226,92.80000000000001,24.799999999999997,224.0,420.0,sen,dire
8532090226,34.599999999999994,106.0,35.0,19.0,sen,dire
8532090226,28.799999999999997,98.30000000000001,112.0,191.0,sen,dire
8532090226,66.80000000000001,52.8,-21.0,360.0,obs,dire
8562561579,38.900000000000006,61.900000000000006,-40.0,360.0,obs,dire
8562561579,100.69999999999999,36.0,53.0,5.0,sen,dire
8562561579,93.0,24.5,59.0,26.0,sen,dire
8562561579,64.9,51.099999999999994,8.0,420.0,sen,dire
8562561579,34.900000000000006,105.9,25.0,176.0,sen,dire
8562561579,122.4,13.299999999999997,282.0,377.0,sen,dire
8562561579,70.0,61.099999999999994,-49.0,360.0,obs,dire
8563281917,34.599999999999994,106.0,55.0,420.0,sen,dire
8563281917,72.4,30.900000000000006,-4.0,360.0,obs,dire
8563281917,93.80000000000001,27.099999999999994,47.0,18.0,sen,dire
8563281917,92.80000000000001,24.700000000000003,124.0,294.0,sen,dire
8563281917,59.599999999999994,66.5,-15.0,25.0,obs,dire
8563281917,56.400000000000006,67.80000000000001,231.0,5.0,sen,dire
8562458587,106.69999999999999,25.0,212.0,4.0,sen,dire
8562458587,73.5,40.2,-55.0,11.0,obs,dire
8562458587,95.4,26.0,20.0,51.0,sen,dire
8562458587,92.80000000000001,24.700000000000003,151.0,132.0,sen,dire
8562458587,48.2,65.69999999999999,-59.0,360.0,obs,dire
8562458587,65.9,55.900000000000006,20.0,420.0,sen,dire
8562458587,23.299999999999997,98.30000000000001,57.0,197.0,sen,dire
8562458587,34.8,105.9,111.0,420.0,sen,dire
8562458587,24.5,96.1,288.0,193.0,sen,dire
