match,x,y,time_s,lifetime_s,ward_type,side
8446684731,63.3,63.2,-60.0,361.0,obs,radiant
8446684731,76.4,29.200000000000003,-33.0,284.0,obs,radiant
8446684731,92.19999999999999,24.599999999999994,85.0,420.0,sen,radiant
8446684731,19.0,97.1,25.0,46.0,sen,radiant
8446684731,31.200000000000003,100.19999999999999,49.0,156.0,sen,radiant
8446684731,18.200000000000003,93.69999999999999,188.0,420.0,sen,radiant
